"","V1","V2","V3","V4","V5","V6","V7"
"31",0.671894523144979,0.667417025341783,0.720896743646946,0.735713095188375,0.747401428109191,0.698191017838361,0.661590922574651
"32",0.725125277872604,0.723098747435642,0.73251069317334,0.758807200752191,0.719702717959247,0.719927216361665,0.612691425119171
"33",0.728855751654844,0.747919914073255,0.724855736362246,0.742630095368997,0.711876854811936,0.688587598916075,0.611008563408596
"34",0.756166659380011,0.73777817896916,0.733628508241389,0.75237037350095,0.730503875922007,0.701424007080608,0.578526835206874
"35",0.787653814691662,0.791609185405262,0.794459697863795,0.801240081736641,0.770613523410722,0.70682885769329,0.691666245416482
"36",0.765082457842288,0.791437532066371,0.770600387821868,0.782992474393633,0.787512095718262,0.671883284887651,0.580409663072723
"37",0.765839240548964,0.794015690655142,0.77792413275527,0.760592173935333,0.747378981181232,0.671457642143673,0.614776146392522
"38",0.762505137047636,0.81077651751523,0.780182527529385,0.77610998788084,0.738342502853896,0.663518317194736,0.614769190336839
"39",0.771147790222867,0.786305846893994,0.788716933072456,0.814026119730236,0.743711473099412,0.689091170042734,0.651773206134264
"40",0.816906642863296,0.799961225307213,0.807143286087762,0.826418328229524,0.763485844804452,0.797715380520937,0.734410777391823
"41",0.814471713787892,0.827916854074256,0.829186545320012,0.827670608146492,0.770964049224206,0.650894198315067,0.676311117317696
"42",0.75883672569625,0.806698774132075,0.827609039818943,0.805425442262494,0.788680073622609,0.676431440729522,0.66723083541462
"43",0.800865904093769,0.826664136657801,0.848178793316366,0.855456609508973,0.737873676201542,0.645811140446192,0.620929430912804
"44",0.772256925766556,0.850682519189418,0.864287263307704,0.864253933431888,0.741885319334732,0.675241155012852,0.827695506097616
"45",0.801810081943213,0.820358706928031,0.845749719347035,0.846034669443834,0.773618895376874,0.709832628183803,0.843103984191415
"46",0.756408291767846,0.826747351295794,0.844978911771391,0.859413078627142,0.779363762773236,0.72273447704757,0.765601540262597
"47",0.653132866773644,0.813254432886963,0.845774823969631,0.818046815043071,0.758241727562065,0.762280617792611,0.703068114738086
"48",0.703275409222786,0.814661753011398,0.838832621103883,0.852083621142236,0.771466519097759,0.671699057552516,0.683211579462506
