"","V1","V2","V3","V4","V5","V6","V7"
"27",1.12985111190319,1.16822199485733,1.41471456510342,1.35750304184235,1.19839462618703,1.44491626793735,1.34461504614517
"28",1.1838747945622,1.25515037710712,1.44521708422248,1.37112932741535,1.08645349837529,1.42201762325162,1.33906900265613
"29",1.11359353031292,1.21563917574847,1.31966173136034,1.38708821500496,1.17801552957132,1.37552524955955,1.33719537475235
"30",1.21454108139169,1.23101342481837,1.33114098087572,1.35569026241725,1.19310232231869,1.2982817235105,1.42251683605836
"31",1.30902751872577,1.40471469990438,1.3637582869916,1.43395404035028,1.17000101200586,1.32293341223756,1.26409825184266
"32",1.11942094369255,1.17495803643981,1.24126124163773,1.22423504364182,1.1245080884956,1.23536704303329,1.31712361108018
"33",1.08902740526738,1.07613634516378,1.18755061413753,1.1865159413643,1.11385719522985,1.2868518144074,1.31080377918694
"34",1.11211468420731,1.09844205552267,1.1591557966003,1.16920586234212,1.02415977913615,1.18519535329773,1.37617726938527
"35",1.21283771377116,1.19697283632443,1.24964911018115,1.30571022987058,1.16039669669827,1.2464251983212,1.26917688599927
"36",1.33501490924471,1.28687112806448,1.40867983027092,1.41261037845781,1.24820642928735,1.39965767831181,1.44531692468679
"37",1.49334361407778,1.41998655667163,1.51440519112381,1.61030080491419,1.4324522338161,1.46723062506709,1.44703061223764
"38",1.56720801960365,1.45645627982432,1.57529444150208,1.67655997218319,1.52933663450647,1.51966065926284,1.48829991537327
"39",1.61310632585648,1.66850136713162,1.67166817712786,1.64027113719753,1.60885615141389,1.59577225012044,1.37150994606047
"40",1.44607912444143,1.6346199248173,1.62024178149304,1.62704782932329,1.54110932823126,1.48962280636072,1.25383906418487
"41",1.48525768325578,1.70297912949673,1.61160144908706,1.62986204889386,1.34889129642137,1.38191102343148,1.3350680451341
"42",1.64257273903226,1.85083385528887,1.62644274498833,1.65878060904818,1.2635708895716,1.33147336253741,1.59044008589895
"43",1.5910809964779,1.74833471916756,1.695127747097,1.60335650247631,1.34334591141916,1.3484988122695,1.55207310314168
"44",1.64665093023381,1.67947686132486,1.71752321374544,1.61041149936127,1.39019132530685,1.42064495281805,1.29097498258709
"45",1.47423280339382,1.76298836217652,1.74302664857462,1.66479202184783,1.43623128675204,1.66377440534654,1.26830108738716
"46",1.57944178724884,1.5427554174256,1.68998425430686,1.62121246733383,1.52388822941628,1.67527438061508,1.25847695241414
"47",1.60748760187517,1.37572735245632,1.58520935199833,1.64189571090412,1.49548785716947,1.48793603566321,1.17460121344882
"48",1.17918607715219,1.1041626255724,1.45822832955685,1.66281761568992,1.42996530595775,1.67250498949239,1.30730615486888
